CNTY_NAME,MCD_NAME,STR_WARDS,CTV,Dallet,total,dallet_pct
clark,worden,0001,t,34,79,0.43037974683544306
clark,york,0001,t,45,103,0.4368932038834951
clark,york,0002,t,9,35,0.2571428571428571
clark,curtiss,0001,v,3,24,0.125
clark,dorchester,0001,v,47,93,0.5053763440860215
clark,granton,0001,v,45,90,0.5
clark,unity,0002,v,3,14,0.21428571428571427
clark,withee,0001,v,37,75,0.49333333333333335
clark,abbotsford,0002,c,38,67,0.5671641791044776
clark,abbotsford,0003,c,17,30,0.5666666666666667
clark,abbotsford,0004,c,49,85,0.5764705882352941
clark,abbotsford,0005,c,10,22,0.45454545454545453
clark,colby,0002,c,22,51,0.43137254901960786
clark,colby,0003,c,26,53,0.49056603773584906
clark,colby,0004,c,16,50,0.32
clark,greenwood,0001,c,69,117,0.5897435897435898
clark,greenwood,0002,c,35,93,0.3763440860215054
clark,loyal,0001,c,49,115,0.4260869565217391
clark,loyal,0002,c,60,142,0.4225352112676056
clark,neillsville,0001,c,50,98,0.5102040816326531
clark,neillsville,0002,c,58,136,0.4264705882352941
clark,neillsville,0003,c,81,144,0.5625
clark,neillsville,0004,c,43,84,0.5119047619047619
clark,neillsville,0005,c,20,52,0.38461538461538464
clark,owen,0001,c,48,85,0.5647058823529412
clark,owen,0002,c,16,35,0.45714285714285713
clark,owen,0003,c,24,40,0.6
clark,stanley,0005,c,0.5,1,0.5
clark,thorp,0001,c,34,64,0.53125
clark,thorp,0002,c,21,57,0.3684210526315789
clark,thorp,0003,c,32,75,0.4266666666666667
clark,thorp,0004,c,25,64,0.390625
columbia,arlington,0001,t,87,166,0.5240963855421686
columbia,columbus,0001,t,77,169,0.4556213017751479
columbia,courtland,0001,t,34,113,0.3008849557522124
columbia,fortwinnebago,0001,t,86,176,0.48863636363636365
columbia,hampden,0001,t,73,143,0.5104895104895105
columbia,newport,0001,t,70,145,0.4827586206896552
columbia,otsego,0001,t,80,148,0.5405405405405406
columbia,randolph,0001,t,43,152,0.28289473684210525
columbia,scott,0001,t,56,150,0.37333333333333335
columbia,arlington,0001,v,77,159,0.48427672955974843
columbia,cambria,0001,v,93,160,0.58125
columbia,doylestown,0001,v,40,55,0.7272727272727273
columbia,friesland,0001,v,25,75,0.3333333333333333
columbia,randolph,0003,v,28,87,0.3218390804597701
columbia,wyocena,0001,v,58,130,0.4461538461538462
columbia,wisconsindells,0001,c,35,73,0.4794520547945205
columbia,wisconsindells,0002,c,97,149,0.6510067114093959
columbia,wisconsindells,0003,c,64,113.5,0.5638766519823789
crawford,bridgeport,0001,t,94,189,0.4973544973544973
crawford,freeman,0001,t,93,138,0.6739130434782609
crawford,haney,0001,t,44,65,0.676923076923077
crawford,marietta,0001,t,57,111,0.5135135135135135
crawford,scott,0001,t,65,105,0.6190476190476191
crawford,seneca,0001,t,82,131,0.6259541984732825
crawford,utica,0001,t,91,143,0.6363636363636364
crawford,bellcenter,0001,v,13,22,0.5909090909090909
crawford,desoto,0002,v,8,14,0.5714285714285714
crawford,eastman,0001,v,30,65,0.46153846153846156
crawford,ferryville,0001,v,26,50,0.52
crawford,gaysmills,0001,v,70,106,0.660377358490566
crawford,lynxville,0001,v,14,29,0.4827586206896552
crawford,mountsterling,0001,v,22,36,0.6111111111111112
crawford,soldiersgrove,0001,v,49,77,0.6363636363636364
crawford,steuben,0001,v,21,41,0.5121951219512195
crawford,wauzeka,0001,v,75,124,0.6048387096774194
crawford,prairieduchien,0001,c,74,131,0.5648854961832062
crawford,prairieduchien,0002,c,41.5,71.5,0.5804195804195804
crawford,prairieduchien,0003,c,67,108,0.6203703703703703
crawford,prairieduchien,0004,c,48,83,0.5783132530120482
crawford,prairieduchien,0005,c,69,109,0.6330275229357798
crawford,prairieduchien,0006,c,110,160,0.6875
dane,blackearth,0001,t,103,164,0.6280487804878049
dane,bluemounds,0001,t,163,250,0.652
dane,dane,0001,t,98,211,0.46445497630331756
dane,madison,0001,t,162,169,0.9585798816568047
dane,perry,0001,t,179,247,0.7246963562753036
dane,primrose,0001,t,167,217,0.7695852534562212
dane,vermont,0001,t,201,276,0.7282608695652174
dane,york,0001,t,92,152,0.6052631578947368
dane,bluemounds,0001,v,162,213,0.7605633802816901
dane,brooklyn,0001,v,67,97,0.6907216494845361
dane,dane,0001,v,147,242,0.6074380165289256
dane,deforest,0021,v,52.25,77.58333333333333,0.673469387755102
dane,oregon,0001,v,146.5,185.75,0.7886944818304172
dane,oregon,0012,v,138.75,185.25,0.7489878542510121
dane,rockdale,0001,v,39,53,0.7358490566037735
dane,edgerton,0007,c,12,20,0.6
dane,madison,0001,c,401,481,0.8336798336798337
dane,madison,0002,c,373,442,0.8438914027149321
dane,madison,0003,c,292,367,0.7956403269754768
dane,madison,0004,c,239,300,0.7966666666666666
dane,madison,0005,c,332,413,0.8038740920096852
dane,madison,0006,c,689,824,0.8361650485436893
dane,madison,0007,c,358,461,0.7765726681127982
dane,madison,0008,c,507,628,0.8073248407643312
dane,madison,0009,c,718,868,0.8271889400921659
dane,madison,0010,c,585,718,0.8147632311977716
dane,madison,0011,c,182,216,0.8425925925925926
dane,madison,0012,c,626,746,0.839142091152815
dane,madison,0013,c,198,227,0.8722466960352423
dane,madison,0014,c,252,284,0.8873239436619719
dane,madison,0015,c,476,526,0.9049429657794676
dane,madison,0016,c,1127,1243,0.9066773934030571
dane,madison,0017,c,182,217,0.8387096774193549
dane,madison,0018,c,200,224,0.8928571428571429
dane,madison,0019,c,225,249,0.9036144578313253
dane,madison,0020,c,72,77,0.935064935064935
dane,madison,0021,c,251,275,0.9127272727272727
dane,madison,0022,c,368,443,0.8306997742663657
dane,madison,0023,c,146,172,0.8488372093023255
dane,madison,0024,c,227,306,0.7418300653594772
dane,madison,0025,c,524,627,0.835725677830941
dane,madison,0026,c,346,409,0.8459657701711492
dane,madison,0027,c,5,5,1
dane,madison,0028,c,507,542,0.9354243542435424
dane,madison,0029,c,1346,1408,0.9559659090909091
dane,madison,0030,c,366,390,0.9384615384615385
dane,madison,0031,c,463,518,0.8938223938223938
dane,madison,0032,c,255,293,0.8703071672354948
dane,madison,0033,c,202,230,0.8782608695652174
dane,madison,0034,c,370,411,0.9002433090024331
dane,madison,0035,c,321,358,0.8966480446927374
dane,madison,0036,c,470,548,0.8576642335766423
dane,madison,0037,c,570,661,0.8623298033282905
dane,madison,0038,c,1065,1285,0.8287937743190662
dane,madison,0039,c,750,791,0.9481668773704172
dane,madison,0040,c,1651,1695,0.9740412979351032
dane,madison,0041,c,1533,1586,0.9665825977301387
dane,madison,0042,c,1347,1375,0.9796363636363636
dane,madison,0043,c,166,178,0.9325842696629213
dane,madison,0044,c,887,918,0.9662309368191722
dane,madison,0045,c,1359,1406,0.9665718349928877
dane,madison,0046,c,829,877,0.9452679589509693
dane,madison,0047,c,313,343,0.9125364431486881
dane,madison,0048,c,139,156,0.8910256410256411
dane,madison,0049,c,399,468,0.8525641025641025
dane,madison,0050,c,509,546,0.9322344322344323
dane,madison,0051,c,491,537,0.9143389199255121
dane,madison,0052,c,262,281,0.9323843416370107
dane,madison,0053,c,1124,1218,0.922824302134647
dane,madison,0054,c,99,136,0.7279411764705882
dane,madison,0055,c,442,517,0.8549323017408124
dane,madison,0056,c,263,330,0.796969696969697
dane,madison,0057,c,145,170,0.8529411764705882
dane,madison,0058,c,212,239,0.8870292887029289
dane,madison,0059,c,214,273,0.7838827838827839
dane,madison,0060,c,185,199,0.9296482412060302
dane,madison,0061,c,745,801,0.9300873907615481
dane,madison,0062,c,580,609,0.9523809523809523
dane,madison,0063,c,786,814,0.9656019656019657
dane,madison,0064,c,791,830,0.9530120481927711
dane,madison,0065,c,1460,1529,0.9548724656638325
dane,madison,0066,c,994,1077,0.9229340761374187
dane,madison,0067,c,338,370,0.9135135135135135
dane,madison,0068,c,536,561,0.9554367201426025
dane,madison,0069,c,930,985,0.9441624365482234
dane,madison,0070,c,412,482,0.8547717842323651
dane,madison,0071,c,416,478,0.8702928870292888
dane,madison,0072,c,181,197,0.9187817258883249
dane,madison,0073,c,161,179,0.8994413407821229
dane,madison,0074,c,117,131,0.8931297709923665
dane,madison,0075,c,435,491,0.8859470468431772
dane,madison,0076,c,219,242,0.9049586776859504
dane,madison,0077,c,741,908,0.816079295154185
dane,madison,0078,c,1270,1381,0.9196234612599565
dane,madison,0079,c,1514,1672,0.9055023923444976
dane,madison,0080,c,110,126,0.873015873015873
dane,madison,0081,c,1018,1093,0.9313815187557182
dane,madison,0082,c,828,870,0.9517241379310345
dane,madison,0083,c,945,1029,0.9183673469387755
dane,madison,0084,c,602,691,0.8712011577424024
dane,madison,0085,c,982,1054,0.9316888045540797
dane,madison,0086,c,964,1066,0.9043151969981238
dane,madison,0087,c,1004,1164,0.8625429553264605
dane,madison,0088,c,850,1038,0.8188824662813102
dane,madison,0089,c,881,1030,0.8553398058252427
dane,madison,0090,c,190,235,0.8085106382978723
dane,madison,0091,c,638,746,0.8552278820375335
dane,madison,0092,c,402,466,0.8626609442060086
dane,madison,0093,c,76,84,0.9047619047619048
dane,madison,0094,c,300,371,0.8086253369272237
dane,madison,0095,c,651,772,0.8432642487046632
dane,madison,0096,c,485,583,0.8319039451114922
dane,madison,0097,c,677,797,0.849435382685069
dane,madison,0098,c,823,975,0.8441025641025641
dane,madison,0099,c,221,279,0.7921146953405018
dane,madison,0100,c,608,679,0.8954344624447718
dane,madison,0101,c,156,182,0.8571428571428571
dane,madison,0102,c,317,378,0.8386243386243386
dane,madison,0103,c,103,112,0.9196428571428571
dane,madison,0104,c,450,531,0.847457627118644
dane,madison,0105,c,558,654,0.8532110091743119
dane,madison,0106,c,592,809,0.7317676143386898
dane,madison,0107,c,490,628,0.7802547770700637
dane,madison,0108,c,578,659,0.8770864946889226
dane,madison,0109,c,741,871,0.8507462686567164
dane,madison,0110,c,449,580,0.7741379310344828
dane,madison,0111,c,627,787,0.7966963151207116
dane,madison,0121,c,4,4,1
dane,madison,0122,c,4,6,0.6666666666666666
dane,madison,0124,c,7,8,0.875
dane,madison,0125,c,2,2,1
dane,madison,0129,c,1,1,1
dane,madison,0131,c,2,2,1
dane,madison,0132,c,2,2,1
dane,madison,0134,c,5,7,0.7142857142857143
dane,madison,0136,c,2,3,0.6666666666666666
dane,middleton,0009,c,177,218.85714285714286,0.8087467362924282
dane,middleton,0018,c,181.4,230.4,0.7873263888888888
dane,sunprairie,0023,c,196.6,285.4,0.6888577435178697
dodge,clyman,0001,t,39,177,0.22033898305084745
dodge,elba,0001,t,102,250,0.408
dodge,shields,0001,t,50,135,0.37037037037037035
dodge,westford,0001,t,44,94.33333333333333,0.4664310954063604
dodge,brownsville,0001,v,34,95,0.35789473684210527
dodge,clyman,0001,v,24,55,0.43636363636363634
dodge,ironridge,0001,v,76,184,0.41304347826086957
dodge,kekoskee,0001,v,12,30,0.4
dodge,lowell,0001,v,19,54,0.35185185185185186
dodge,neosho,0001,v,41,106,0.3867924528301887
dodge,reeseville,0001,v,51,113,0.45132743362831856
dodge,beaverdam,0001,c,91.33333333333333,146.66666666666666,0.6227272727272727
dodge,beaverdam,0002,c,98,173,0.5664739884393064
dodge,beaverdam,0004,c,76.75,129,0.5949612403100775
dodge,beaverdam,0007,c,76.33333333333333,120.66666666666667,0.6325966850828729
dodge,beaverdam,0009,c,133,230,0.5782608695652174
dodge,watertown,0007,c,60,142,0.4225352112676056
door,baileysharbor,0001,t,92,138,0.6666666666666666
door,baileysharbor,0002,t,154,224,0.6875
